GeneID;Gene;Base mean;log2(FC);StdErr;Wald-Stats;P-value;P-adj;;;;;;;;;;;
ENSG00000225554;AL359764.1;3,280212904;0,74621022;0,323792151;2,304596382;0,021189189;0,04601189;;;;;;;;;;;
ENSG00000068400;GRIPAP1;5125,250445;0,746464744;0,049727138;15,01121482;6,20E-51;1,42E-49;;;;;;;;;;;
ENSG00000104472;CHRAC1;5620,736353;0,746486027;0,053881804;13,85413935;1,20E-43;2,24E-42;;;;;;;;;;;
ENSG00000099331;MYO9B;19683,32811;0,746579457;0,049557531;15,06490434;2,76E-51;6,38E-50;;;;;;;;;;;
ENSG00000279031;AC004232.3;5,04837519;0,746702417;0,361761484;2,064073847;0,039010715;0,079180897;;;;;;;;;;;
ENSG00000198040;ZNF84;1800,949324;0,74740545;0,068431606;10,92193344;9,05E-28;1,02E-26;;;;;;;;;;;
ENSG00000256152;AC027290.1;1893,176699;0,747462214;0,067482149;11,0764436;1,63E-28;1,90E-27;;;;;;;;;;;
ENSG00000152056;AP1S3;1776,058964;0,747668381;0,075006662;9,968026277;2,10E-23;2,04E-22;;;;;;;;;;;
ENSG00000160877;NACC1;21148,54365;0,747710915;0,039627884;18,86830258;2,08E-79;8,96E-78;;;;;;;;;;;
ENSG00000076248;UNG;8840,359778;0,747753295;0,043425822;17,21909367;1,91E-66;6,46E-65;;;;;;;;;;;
ENSG00000007080;CCDC124;7277,630971;0,747826312;0,057087324;13,09969115;3,31E-39;5,35E-38;;;;;;;;;;;
ENSG00000182700;IGIP;220,5987947;0,747962775;0,167997607;4,452222792;8,50E-06;2,99E-05;;;;;;;;;;;
ENSG00000106392;C1GALT1;5498,532608;0,748028443;0,06429945;11,63351228;2,78E-31;3,53E-30;;;;;;;;;;;
ENSG00000002587;HS3ST1;1687,896501;0,748038317;0,068534034;10,91484436;9,79E-28;1,10E-26;;;;;;;;;;;
ENSG00000214189;ZNF788P;2757,776745;0,748499265;0,064138985;11,66995809;1,82E-31;2,31E-30;;;;;;;;;;;
ENSG00000269371;AC008878.4;785,1728695;0,748616218;0,101695808;7,361328205;1,82E-13;1,13E-12;;;;;;;;;;;
ENSG00000188706;ZDHHC9;4618,069494;0,748695631;0,052463345;14,27083305;3,33E-46;6,60E-45;;;;;;;;;;;
ENSG00000172985;SH3RF3;1993,201864;0,749335175;0,070389768;10,64551276;1,83E-26;1,98E-25;;;;;;;;;;;
ENSG00000136908;DPM2;3828,510943;0,749358935;0,051693004;14,49633169;1,28E-47;2,66E-46;;;;;;;;;;;
ENSG00000168634;WFDC13;12,51577277;0,749361773;0,385968355;1,941510915;0,052196337;0,102238672;;;;;;;;;;;
ENSG00000072832;CRMP1;1041,58738;0,749422446;0,083969583;8,92492754;4,46E-19;3,64E-18;;;;;;;;;;;
ENSG00000215146;BX322639.1;462,5880949;0,749422812;0,119522775;6,270125601;3,61E-10;1,82E-09;;;;;;;;;;;
ENSG00000279923;AC022417.1;14,17551371;0,749424908;0,383121236;1,95610381;0,050452926;0,09923039;;;;;;;;;;;
ENSG00000274213;AC015912.3;80,03522699;0,749919779;0,264370166;2,836627861;0,004559272;0,011295855;;;;;;;;;;;
ENSG00000253966;AC008514.2;5,194942053;0,750138713;0,360013454;2,083640777;0,037192855;0,076004025;;;;;;;;;;;
ENSG00000213344;PCNPP3;11,19175655;0,750251767;0,386084417;1,943232447;0,051988079;0,101897853;;;;;;;;;;;
ENSG00000228526;MIR34AHG;238,3354321;0,750272918;0,194335882;3,860701949;0,000113062;0,000352347;;;;;;;;;;;
ENSG00000165195;PIGA;2033,709219;0,750444564;0,06364328;11,79141876;4,32E-32;5,63E-31;;;;;;;;;;;
ENSG00000139697;SBNO1;9921,497158;0,750455306;0,040873893;18,36026006;2,73E-75;1,09E-73;;;;;;;;;;;
ENSG00000166821;PEX11A;304,6871381;0,750506832;0,150575578;4,984253371;6,22E-07;2,44E-06;;;;;;;;;;;
ENSG00000175130;MARCKSL1;9270,615634;0,750565171;0,04100619;18,30370416;7,73E-75;3,06E-73;;;;;;;;;;;
ENSG00000261189;AL031058.1;152,3072736;0,750636078;0,19386274;3,871997681;0,000107947;0,000337429;;;;;;;;;;;
ENSG00000142632;ARHGEF19;887,2816203;0,750795595;0,090205174;8,323198782;8,56E-17;6,30E-16;;;;;;;;;;;
ENSG00000127526;SLC35E1;13972,62483;0,751086661;0,040930119;18,35046362;3,27E-75;1,30E-73;;;;;;;;;;;
ENSG00000198205;ZXDA;312,3937356;0,751127701;0,15942308;4,711536762;2,46E-06;9,12E-06;;;;;;;;;;;
ENSG00000274718;AL136964.1;4,390781341;0,751151645;0,351713667;2,135690803;0,032704625;0,067821117;;;;;;;;;;;
ENSG00000160446;ZDHHC12;2228,359982;0,751424928;0,064644379;11,62397943;3,11E-31;3,93E-30;;;;;;;;;;;
ENSG00000238279;BX470102.1;726,1042426;0,751871115;0,099788186;7,534670659;4,90E-14;3,12E-13;;;;;;;;;;;
ENSG00000197768;STPG3;33,71420634;0,752103982;0,326406434;2,304194719;0,021211716;0,046057071;;;;;;;;;;;
ENSG00000008513;ST3GAL1;6359,020504;0,752192193;0,052660611;14,2837726;2,76E-46;5,49E-45;;;;;;;;;;;
ENSG00000197779;ZNF81;552,4241588;0,752221181;0,113099447;6,65097133;2,91E-11;1,57E-10;;;;;;;;;;;
ENSG00000130812;ANGPTL6;474,4750911;0,752271716;0,115079155;6,536993753;6,28E-11;3,32E-10;;;;;;;;;;;
ENSG00000113643;RARS;8284,577684;0,752315864;0,049793484;15,1087211;1,42E-51;3,32E-50;;;;;;;;;;;
ENSG00000260686;AC008669.1;47,49846491;0,752555355;0,299406735;2,513488396;0,011954371;0,027452905;;;;;;;;;;;
ENSG00000236750;AC009237.9;52,44900441;0,752562949;0,289727207;2,59748802;0,00939084;0,022007597;;;;;;;;;;;
ENSG00000135148;TRAFD1;3072,438148;0,752582167;0,05374927;14,00171891;1,52E-44;2,91E-43;;;;;;;;;;;
ENSG00000187609;EXD3;1047,678776;0,752908819;0,081707416;9,214693841;3,12E-20;2,67E-19;;;;;;;;;;;
ENSG00000276161;SNORA17B;34,33303222;0,753452198;0,321755627;2,34169082;0,01919661;0,042091018;;;;;;;;;;;
ENSG00000267015;AC023090.1;38,6861921;0,753541695;0,309496227;2,434736285;0,014902646;0,033538785;;;;;;;;;;;
ENSG00000260097;SPDYE6;36,16744698;0,753611352;0,326944262;2,305014765;0,021165746;0,04596811;;;;;;;;;;;
ENSG00000271869;AC026979.2;19,61954733;0,753716987;0,370252677;2,035682752;0,041782222;0,084060581;;;;;;;;;;;
ENSG00000142627;EPHA2;52266,32219;0,753729708;0,037141736;20,29333551;1,47E-91;8,01E-90;;;;;;;;;;;
ENSG00000183309;ZNF623;98,59054155;0,754549474;0,220456959;3,422661178;0,000620113;0,001754431;;;;;;;;;;;
ENSG00000229186;ADAM1A;148,9571977;0,75474477;0,18884884;3,996554976;6,43E-05;0,000206919;;;;;;;;;;;
ENSG00000120211;INSL4;3,347568552;0,754882159;0,325034619;2,322466945;0,020207806;0,044084669;;;;;;;;;;;
ENSG00000251003;ZFPM2-AS1;706,7849955;0,755269779;0,099758421;7,570987672;3,70E-14;2,37E-13;;;;;;;;;;;
ENSG00000133619;KRBA1;971,8265863;0,755366854;0,086245397;8,758343972;1,98E-18;1,56E-17;;;;;;;;;;;
ENSG00000156697;UTP14A;4028,647834;0,755367575;0,052757692;14,31767652;1,70E-46;3,41E-45;;;;;;;;;;;
ENSG00000274094;;31,46642309;0,75537578;0,345396012;2,186984663;0,028743644;0,060496495;;;;;;;;;;;
ENSG00000124486;USP9X;19100,35978;0,755437783;0,134328263;5,623818574;1,87E-08;8,33E-08;;;;;;;;;;;
ENSG00000249492;AC114956.3;83,38682986;0,755458151;0,250977707;3,010060776;0,002611954;0,006734279;;;;;;;;;;;
ENSG00000007952;NOX1;28,92821012;0,755488753;0,34929729;2,162881806;0,030550271;0,063883047;;;;;;;;;;;
ENSG00000087116;ADAMTS2;3,304786888;0,755743717;0,325191875;2,323993234;0,020125857;0,043927369;;;;;;;;;;;
ENSG00000196998;WDR45;6918,547398;0,75586075;0,043036022;17,5634438;4,69E-69;1,68E-67;;;;;;;;;;;
ENSG00000269997;AC068790.3;10,78414176;0,75639804;0,385466957;1,962290221;0,049728705;0,0980004;;;;;;;;;;;
ENSG00000240505;TNFRSF13B;3,453023636;0,756415687;0,324970288;2,327645679;0,019930926;0,043548064;;;;;;;;;;;
ENSG00000154917;RAB6B;150,4338722;0,756508916;0,192680088;3,92624336;8,63E-05;0,000273413;;;;;;;;;;;
ENSG00000267179;AC008770.2;339,371309;0,756541074;0,1402631;5,393728446;6,90E-08;2,94E-07;;;;;;;;;;;
ENSG00000135077;HAVCR2;33,90172326;0,756611118;0,319680474;2,366773012;0,017943934;0,039604182;;;;;;;;;;;
ENSG00000234608;MAPKAPK5-AS1;1571,797555;0,756785307;0,077308049;9,789217527;1,25E-22;1,18E-21;;;;;;;;;;;
ENSG00000101901;ALG13;2181,077817;0,756830609;0,067760484;11,16920317;5,77E-29;6,78E-28;;;;;;;;;;;
ENSG00000184156;KCNQ3;34,86257869;0,756899508;0,327939449;2,308046531;0,020996549;0,045645412;;;;;;;;;;;
ENSG00000236890;AC016027.5;4,529416576;0,756955376;0,337328393;2,243971725;0,024834221;0,053108491;;;;;;;;;;;
ENSG00000281808;RF00560;152,3369806;0,757026795;0,191437075;3,954441916;7,67E-05;0,000244974;;;;;;;;;;;
ENSG00000256092;AC137767.1;238,0025899;0,757049034;0,180283776;4,199207776;2,68E-05;8,98E-05;;;;;;;;;;;
ENSG00000103522;IL21R;6,511666004;0,757186058;0,373821939;2,025526002;0,042813381;0,085915608;;;;;;;;;;;
ENSG00000261207;AL031717.1;38,862284;0,757245374;0,322239574;2,349945304;0,01877617;0,04127766;;;;;;;;;;;
ENSG00000172382;PRSS27;62,71288787;0,757256163;0,272709444;2,77678746;0,005489907;0,013422669;;;;;;;;;;;
ENSG00000267349;AC015911.5;16,50371486;0,757303409;0,375047732;2,019218737;0,04346449;0,087065578;;;;;;;;;;;
ENSG00000005893;LAMP2;21103,65847;0,757638264;0,039325403;19,26587398;1,04E-82;4,74E-81;;;;;;;;;;;
ENSG00000070756;PABPC1;93593,59604;0,757931346;0,043169912;17,55693513;5,26E-69;1,88E-67;;;;;;;;;;;
ENSG00000203588;IGBP1-AS1;4,561728381;0,757957432;0,351144751;2,158532713;0,030886438;0,064510411;;;;;;;;;;;
ENSG00000060762;MPC1;1610,027976;0,758034624;0,070502932;10,75181696;5,81E-27;6,40E-26;;;;;;;;;;;
ENSG00000250659;AP001363.1;5,863019887;0,7587612;0,36988919;2,05132029;0,040235766;0,081273029;;;;;;;;;;;
ENSG00000188092;GPR89B;257,5517152;0,758915764;0,154820138;4,901918929;9,49E-07;3,67E-06;;;;;;;;;;;
ENSG00000167775;CD320;5823,664047;0,759192403;0,047511741;15,97904833;1,79E-57;4,86E-56;;;;;;;;;;;
ENSG00000274998;SNORA17A;153,0975755;0,759283706;0,191079571;3,973651926;7,08E-05;0,000226835;;;;;;;;;;;
ENSG00000206624;RNU1-39P;12,71688722;0,759338714;0,385386442;1,970330637;0,048800489;0,096391139;;;;;;;;;;;
ENSG00000274598;AC087893.1;4,993590149;0,759453171;0,36335008;2,090141744;0,036605069;0,074946616;;;;;;;;;;;
ENSG00000198857;HSD3BP5;8,685101876;0,759477838;0,385279167;1,971240344;0,048696391;0,096199719;;;;;;;;;;;
ENSG00000111737;RAB35;10326,21331;0,759700916;0,041271011;18,40761563;1,14E-75;4,62E-74;;;;;;;;;;;
ENSG00000268087;AC008764.2;111,7753641;0,760415922;0,223190169;3,407031433;0,000656736;0,001850807;;;;;;;;;;;
ENSG00000170265;ZNF282;3575,693349;0,76052504;0,05670271;13,4124991;5,11E-41;8,74E-40;;;;;;;;;;;
ENSG00000276354;;12,96838005;0,760711638;0,385150419;1,975102715;0,048256493;0,095415194;;;;;;;;;;;
ENSG00000104613;INTS10;3407,352917;0,760942134;0,054818704;13,88106761;8,25E-44;1,55E-42;;;;;;;;;;;
ENSG00000273352;;50,8201745;0,761038069;0,283865511;2,680981093;0,007340666;0,017537674;;;;;;;;;;;
ENSG00000257221;AC007569.1;3,57611917;0,761053036;0,325246426;2,33992744;0,019287487;0,042280218;;;;;;;;;;;
ENSG00000077157;PPP1R12B;1237,120854;0,761110153;0,097250007;7,826324928;5,02E-15;3,38E-14;;;;;;;;;;;
ENSG00000168389;MFSD2A;1193,930666;0,761315174;0,085782096;8,874989207;6,99E-19;5,63E-18;;;;;;;;;;;
ENSG00000255857;PXN-AS1;12609,89526;0,761333003;0,04208982;18,088293;3,94E-73;1,49E-71;;;;;;;;;;;
ENSG00000078674;PCM1;9064,391118;0,761384541;0,046109414;16,51256155;2,98E-61;8,96E-60;;;;;;;;;;;
ENSG00000255299;AP003557.1;4,65084226;0,761902002;0,354508967;2,149175544;0,031620487;0,065878903;;;;;;;;;;;
ENSG00000198182;ZNF607;773,9598096;0,761963433;0,094294384;8,080687313;6,44E-16;4,54E-15;;;;;;;;;;;
ENSG00000174652;ZNF266;3900,041916;0,76197135;0,052726583;14,45136979;2,46E-47;5,08E-46;;;;;;;;;;;
ENSG00000224273;AC005077.2;6,59436471;0,761975536;0,374087956;2,036888714;0,041661195;0,08382969;;;;;;;;;;;
ENSG00000101911;PRPS2;5800,903812;0,762141747;0,055952317;13,62127232;2,99E-42;5,35E-41;;;;;;;;;;;
ENSG00000256084;AC092112.1;3,966272717;0,762221775;0,342453469;2,225767422;0,026029764;0,055399649;;;;;;;;;;;
ENSG00000227473;TSSK5P;268,2469986;0,762243331;0,158162212;4,819377034;1,44E-06;5,46E-06;;;;;;;;;;;
ENSG00000075856;SART3;8166,185142;0,762473563;0,045394614;16,79656465;2,59E-63;8,21E-62;;;;;;;;;;;
ENSG00000147231;CXorf57;753,7942217;0,762819932;0,109060746;6,994449981;2,66E-12;1,53E-11;;;;;;;;;;;
ENSG00000153234;NR4A2;540,2671406;0,763197629;0,116085516;6,574443194;4,88E-11;2,60E-10;;;;;;;;;;;
ENSG00000137193;PIM1;3060,749151;0,763230061;0,058586304;13,02744858;8,54E-39;1,37E-37;;;;;;;;;;;
ENSG00000179168;GGN;139,5975117;0,763246068;0,198512899;3,844818502;0,000120642;0,000374531;;;;;;;;;;;
ENSG00000072501;SMC1A;26202,90894;0,763618492;0,039907889;19,13452477;1,30E-81;5,83E-80;;;;;;;;;;;
ENSG00000170855;TRIAP1;2327,266101;0,763776537;0,070188293;10,88182233;1,41E-27;1,58E-26;;;;;;;;;;;
ENSG00000273456;AC064836.3;18,44052067;0,764481689;0,370528555;2,063219366;0,039091791;0,079328359;;;;;;;;;;;
ENSG00000169155;ZBTB43;2841,76955;0,764559344;0,067275839;11,36454567;6,28E-30;7,56E-29;;;;;;;;;;;
ENSG00000221299;;14,07452067;0,764675435;0,384718368;1,987623933;0,046853297;0,092997907;;;;;;;;;;;
ENSG00000196821;C6orf106;19556,78367;0,764893329;0,044897338;17,03649611;4,40E-65;1,46E-63;;;;;;;;;;;
ENSG00000185480;PARPBP;2703,650794;0,765230061;0,059510133;12,85881956;7,67E-38;1,19E-36;;;;;;;;;;;
ENSG00000101966;XIAP;5367,271459;0,766246762;0,05766626;13,28760971;2,73E-40;4,55E-39;;;;;;;;;;;
ENSG00000228434;AC004951.1;34,74668339;0,76624944;0,331247952;2,313220158;0,020710538;0,045060232;;;;;;;;;;;
ENSG00000280496;SNORA17B;34,5940452;0,766287546;0,32159777;2,382751432;0,017183793;0,038067704;;;;;;;;;;;
ENSG00000163050;COQ8A;2437,749679;0,766328435;0,063835417;12,00475331;3,35E-33;4,52E-32;;;;;;;;;;;
ENSG00000261465;AC099518.4;92,7241013;0,766400198;0,238640732;3,211522985;0,001320334;0,003567714;;;;;;;;;;;
ENSG00000102024;PLS3;33289,23105;0,766638531;0,049088609;15,61744263;5,54E-55;1,41E-53;;;;;;;;;;;
ENSG00000102054;RBBP7;20273,96542;0,766688682;0,043971339;17,43610031;4,39E-68;1,54E-66;;;;;;;;;;;
ENSG00000225720;AL031846.1;17,66290156;0,766723956;0,375129596;2,04389087;0,040964329;0,082557788;;;;;;;;;;;
ENSG00000268350;FAM156A;351,6322466;0,76692425;0,137499144;5,577665643;2,44E-08;1,07E-07;;;;;;;;;;;
ENSG00000182742;HOXB4;99,60704464;0,767300509;0,229658256;3,341053451;0,000834612;0,002319376;;;;;;;;;;;
ENSG00000182196;ARL6IP4;9175,515674;0,767341545;0,041004644;18,71352766;3,84E-78;1,62E-76;;;;;;;;;;;
ENSG00000270419;CAHM;21,40284671;0,76758666;0,358721182;2,139786267;0,032372044;0,067225165;;;;;;;;;;;
ENSG00000264211;MIR4492;99,68993591;0,76777352;0,245429222;3,12828894;0,001758272;0,004658447;;;;;;;;;;;
ENSG00000231154;MORF4L2-AS1;123,0394145;0,767798235;0,207488707;3,700433856;0,000215231;0,000645573;;;;;;;;;;;
ENSG00000256538;AC046130.2;6,028616397;0,767838805;0,365812613;2,09899489;0,035817351;0,07351867;;;;;;;;;;;
ENSG00000161798;AQP5;57,03134837;0,767872434;0,289986574;2,647958574;0,008097945;0,019220911;;;;;;;;;;;
ENSG00000240204;SMKR1;44,79456728;0,768371837;0,3012291;2,550788872;0,010747941;0,024888377;;;;;;;;;;;
ENSG00000171401;KRT13;5,321758818;0,768399563;0,346981526;2,214525863;0,026792626;0,05682448;;;;;;;;;;;
ENSG00000106605;BLVRA;2905,479526;0,768697367;0,061219233;12,55646834;3,66E-36;5,40E-35;;;;;;;;;;;
ENSG00000197816;CCDC180;974,6300005;0,769082966;0,09096385;8,4548199;2,80E-17;2,10E-16;;;;;;;;;;;
ENSG00000171806;METTL18;439,4711074;0,769163666;0,128210494;5,999225493;1,98E-09;9,48E-09;;;;;;;;;;;
ENSG00000187686;KRT18P59;9,857655121;0,76948258;0,386095893;1,992983074;0,046263301;0,09197687;;;;;;;;;;;
ENSG00000171612;SLC25A33;1105,114948;0,76954222;0,106401529;7,232435713;4,74E-13;2,85E-12;;;;;;;;;;;
ENSG00000277778;PGM5P2;313,8390642;0,76969576;0,143173981;5,37594717;7,62E-08;3,23E-07;;;;;;;;;;;
ENSG00000275215;RNA5-8SN2;6,038790724;0,769742231;0,355841255;2,163161857;0,030528733;0,063842995;;;;;;;;;;;
ENSG00000148158;SNX30;3570,623464;0,770158944;0,053396522;14,42339148;3,69E-47;7,56E-46;;;;;;;;;;;
ENSG00000146909;NOM1;5283,493409;0,770252831;0,047708148;16,14510029;1,23E-58;3,45E-57;;;;;;;;;;;
ENSG00000215311;NPM1P12;11,9643515;0,770270056;0,385367592;1,998793027;0,045630753;0,090847482;;;;;;;;;;;
ENSG00000260565;ERVK13-1;639,7239771;0,770424126;0,111534511;6,907495468;4,93E-12;2,80E-11;;;;;;;;;;;
ENSG00000068394;GPKOW;2454,895492;0,771022669;0,061240494;12,59007924;2,39E-36;3,56E-35;;;;;;;;;;;
ENSG00000254063;DUXAP2;5,28062398;0,771230912;0,362669367;2,126539989;0,033458323;0,069185796;;;;;;;;;;;
ENSG00000106070;GRB10;7958,442983;0,771443844;0,041145494;18,74916966;1,97E-78;8,37E-77;;;;;;;;;;;
ENSG00000109794;FAM149A;160,7529438;0,771792025;0,192783064;4,003422343;6,24E-05;0,000201219;;;;;;;;;;;
ENSG00000178685;PARP10;4564,778062;0,772017724;0,065350031;11,81357846;3,32E-32;4,34E-31;;;;;;;;;;;
ENSG00000198517;MAFK;4284,592641;0,772031609;0,049112751;15,71957558;1,11E-55;2,91E-54;;;;;;;;;;;
ENSG00000279528;AC115618.3;180,6528401;0,772192937;0,18004622;4,288859483;1,80E-05;6,12E-05;;;;;;;;;;;
ENSG00000135373;EHF;6334,125628;0,772358683;0,054998275;14,04332567;8,46E-45;1,63E-43;;;;;;;;;;;
ENSG00000161914;ZNF653;886,8043201;0,772597516;0,090439032;8,542744195;1,31E-17;9,99E-17;;;;;;;;;;;
ENSG00000102401;ARMCX3;4325,229377;0,772768616;0,058519903;13,20522726;8,19E-40;1,34E-38;;;;;;;;;;;
ENSG00000099338;CATSPERG;36,71008847;0,77288135;0,328215603;2,354797707;0,018532792;0,040776102;;;;;;;;;;;
ENSG00000127084;FGD3;32,4518878;0,772990956;0,329432264;2,346433669;0,01895404;0,041620838;;;;;;;;;;;
ENSG00000251247;ZNF345;279,8974499;0,773168709;0,146330187;5,283726669;1,27E-07;5,28E-07;;;;;;;;;;;
ENSG00000283101;BMS1P21;9,010038566;0,773191703;0,384045769;2,013280099;0,044085171;0,088104518;;;;;;;;;;;
ENSG00000198846;TOX;419,4338049;0,773213911;0,125928237;6,140115427;8,25E-10;4,06E-09;;;;;;;;;;;
ENSG00000175772;LINC01106;230,1067028;0,773405124;0,181960683;4,250396906;2,13E-05;7,22E-05;;;;;;;;;;;
ENSG00000213420;GPC2;50,47370734;0,773632096;0,301928798;2,562299789;0,010398152;0,024146299;;;;;;;;;;;
ENSG00000170537;TMC7;942,6375909;0,774381088;0,087042179;8,896618799;5,76E-19;4,66E-18;;;;;;;;;;;
ENSG00000164920;OSR2;219,2504228;0,774447724;0,165505217;4,679294943;2,88E-06;1,06E-05;;;;;;;;;;;
ENSG00000172061;LRRC15;515,7076238;0,774587627;0,120474088;6,429495671;1,28E-10;6,65E-10;;;;;;;;;;;
ENSG00000261560;AC007216.3;48,92850025;0,774599622;0,299789302;2,583813422;0,009771464;0,022841607;;;;;;;;;;;
ENSG00000232600;TONSL-AS1;377,9278504;0,774706314;0,128612522;6,023568333;1,71E-09;8,19E-09;;;;;;;;;;;
ENSG00000072210;ALDH3A2;5977,727182;0,775032369;0,050634211;15,30649631;6,92E-53;1,67E-51;;;;;;;;;;;
ENSG00000101972;STAG2;13631,51045;0,775184603;0,040612023;19,08756424;3,20E-81;1,42E-79;;;;;;;;;;;
ENSG00000136048;DRAM1;2651,867459;0,77524458;0,062360259;12,43170878;1,76E-35;2,56E-34;;;;;;;;;;;
ENSG00000224251;AL391427.1;4,489378187;0,775296607;0,356065946;2,177396111;0,029451026;0,061825906;;;;;;;;;;;
ENSG00000074590;NUAK1;7720,296555;0,775324864;0,04751122;16,31877414;7,26E-60;2,08E-58;;;;;;;;;;;
ENSG00000150967;ABCB9;5471,969902;0,776478506;0,045560646;17,04274594;3,96E-65;1,31E-63;;;;;;;;;;;
ENSG00000125652;ALKBH7;1299,386958;0,776753943;0,078298371;9,920435495;3,39E-23;3,26E-22;;;;;;;;;;;
ENSG00000150551;LYPD1;1557,553547;0,776911739;0,074084265;10,48686572;9,93E-26;1,05E-24;;;;;;;;;;;
ENSG00000165675;ENOX2;1578,434877;0,777032058;0,076689827;10,13213994;3,98E-24;3,98E-23;;;;;;;;;;;
ENSG00000140527;WDR93;3,992762508;0,777064788;0,3428815;2,266277968;0,02343437;0,050352201;;;;;;;;;;;
ENSG00000250568;AC098591.2;382,1025104;0,777516779;0,140153747;5,547598926;2,90E-08;1,27E-07;;;;;;;;;;;
ENSG00000108511;HOXB6;25,22769195;0,777531846;0,346277299;2,245402311;0,024742317;0,052920408;;;;;;;;;;;
ENSG00000077063;CTTNBP2;4,86887977;0,777643061;0,355017812;2,190433928;0,028492782;0,060016663;;;;;;;;;;;
ENSG00000154359;LONRF1;34,31959386;0,778059539;0,364625476;2,133859511;0,032854283;0,068094545;;;;;;;;;;;
ENSG00000197054;ZNF763;137,3041;0,778367617;0,200106345;3,889769799;0,000100339;0,000315268;;;;;;;;;;;
ENSG00000241547;ACTG1P20;51,61225256;0,778804532;0,308527115;2,52426608;0,011594014;0,026680284;;;;;;;;;;;
ENSG00000280047;AC091825.1;24,88332979;0,779248853;0,364846865;2,135824446;0,032693726;0,067803768;;;;;;;;;;;
ENSG00000268499;AC011479.2;19,3155669;0,779319807;0,374117847;2,083086421;0,037243347;0,076060756;;;;;;;;;;;
ENSG00000213442;RPL18AP3;2989,683621;0,779440303;0,065782738;11,84870564;2,19E-32;2,88E-31;;;;;;;;;;;
ENSG00000158079;PTPDC1;2193,990201;0,779489989;0,063888298;12,20082566;3,08E-34;4,31E-33;;;;;;;;;;;
ENSG00000105058;FAM32A;8367,529712;0,779601217;0,04606197;16,92505174;2,94E-64;9,55E-63;;;;;;;;;;;
ENSG00000274224;;64,19673592;0,779647203;0,335373346;2,324714266;0,020087244;0,043855612;;;;;;;;;;;
ENSG00000182107;TMEM30B;52,24463318;0,779774926;0,296132285;2,633197954;0,008458503;0,020018931;;;;;;;;;;;
ENSG00000136286;MYO1G;16,9898377;0,78029789;0,378566688;2,061190048;0,039284913;0,079664958;;;;;;;;;;;
ENSG00000132434;LANCL2;2062,230237;0,78073873;0,0679236;11,49436622;1,41E-30;1,73E-29;;;;;;;;;;;
ENSG00000228952;LINC02041;8,746013207;0,781664059;0,380377628;2,054968542;0,039882043;0,080637636;;;;;;;;;;;
ENSG00000182489;XKRX;23,51691316;0,78176107;0,362538662;2,156352278;0,031056168;0,064834564;;;;;;;;;;;
ENSG00000078596;ITM2A;3,488304536;0,781763243;0,328265247;2,381498652;0,017242354;0,038188349;;;;;;;;;;;
ENSG00000255337;AP001830.1;33,60737896;0,782147723;0,343361507;2,277913241;0,022731747;0,049042448;;;;;;;;;;;
ENSG00000086758;HUWE1;26833,41082;0,782180758;0,223344625;3,502124841;0,000461563;0,001326041;;;;;;;;;;;
ENSG00000185760;KCNQ5;3569,85188;0,782354891;0,058478864;13,37842153;8,08E-41;1,37E-39;;;;;;;;;;;
ENSG00000273320;AC007032.1;42,66722416;0,782417953;0,325244643;2,405629026;0,01614465;0,036001022;;;;;;;;;;;
ENSG00000111725;PRKAB1;2647,011732;0,782746139;0,065397649;11,96902563;5,16E-33;6,94E-32;;;;;;;;;;;
ENSG00000223813;AC007255.1;16,75348241;0,783113996;0,377998243;2,071739775;0,038289716;0,077919904;;;;;;;;;;;
ENSG00000129946;SHC2;43,74705086;0,783289236;0,303686369;2,579270315;0,009900928;0,023109934;;;;;;;;;;;
ENSG00000156427;FGF18;10,98977051;0,783414382;0,385921844;2,029981961;0,042358373;0,085110984;;;;;;;;;;;
ENSG00000132661;NXT1;2115,449775;0,783434847;0,067264756;11,64703321;2,38E-31;3,02E-30;;;;;;;;;;;
ENSG00000106615;RHEB;9593,621656;0,783828214;0,056510694;13,87044033;9,57E-44;1,79E-42;;;;;;;;;;;
ENSG00000006757;PNPLA4;596,9975623;0,783864222;0,10228463;7,663558252;1,81E-14;1,18E-13;;;;;;;;;;;
ENSG00000043143;JADE2;11761,22297;0,783920562;0,038853419;20,17635962;1,58E-90;8,41E-89;;;;;;;;;;;
ENSG00000267016;AC111170.1;4,945292759;0,78395113;0,353028247;2,220647035;0,026374877;0,056058394;;;;;;;;;;;
ENSG00000183155;RABIF;2742,80655;0,784044751;0,057175571;13,71293259;8,50E-43;1,54E-41;;;;;;;;;;;
ENSG00000259007;AL358333.3;6,821190492;0,784220996;0,381076926;2,057907321;0,039599031;0,080179944;;;;;;;;;;;
ENSG00000179314;WSCD1;12,93459457;0,78445039;0,385806502;2,033274157;0,042024833;0,084491534;;;;;;;;;;;
ENSG00000227564;LINC00376;3,643668625;0,78451945;0,328288925;2,389722555;0,016861105;0,037430282;;;;;;;;;;;
ENSG00000262619;LINC00621;3,460344785;0,784521023;0,328617208;2,387340056;0,016970786;0,037651301;;;;;;;;;;;
ENSG00000047230;CTPS2;1408,665619;0,784521776;0,075054819;10,45265035;1,42E-25;1,50E-24;;;;;;;;;;;
